path	n_events	mean_inf_pct	median_inf_pct	match_avg_pct
long_content_30k_003/lc30k003_2940_gc2500_rp0.03_mr3E-4_ss200.fa	30	21.775	27.649	69.183
long_content_30k_003/lc30k003_2941_gc2000_rp0.01_mr3E-4_ss100.fa	6	32.790	33.214	72.634
long_content_30k_003/lc30k003_2942_gc2000_rp0.01_mr3E-4_ss200.fa	24	30.350	22.649	71.095
long_content_30k_003/lc30k003_2943_gc2000_rp0.02_mr2E-4_ss200.fa	16	17.121	12.911	86.773
long_content_30k_003/lc30k003_2944_gc2500_rp0.02_mr5E-4_ss200.fa	27	49.053	59.156	42.282
long_content_30k_003/lc30k003_2945_gc2500_rp0.03_mr5E-4_ss200.fa	17	17.916	5.892	57.548
long_content_30k_003/lc30k003_2946_gc2000_rp0.02_mr5E-4_ss200.fa	30	37.431	37.685	51.507
long_content_30k_003/lc30k003_2947_gc2000_rp0.03_mr2E-4_ss200.fa	17	19.723	23.637	71.499
long_content_30k_003/lc30k003_2948_gc2000_rp0.02_mr3E-4_ss100.fa	30	26.397	30.465	67.151
long_content_30k_003/lc30k003_2949_gc2500_rp0.03_mr2E-4_ss200.fa	8	11.022	7.054	80.755
long_content_30k_003/lc30k003_294_gc2500_rp0.01_mr2E-4_ss200.fa	30	16.554	15.316	65.478
long_content_30k_003/lc30k003_2950_gc2000_rp0.02_mr3E-4_ss200.fa	23	32.166	23.773	50.818
long_content_30k_003/lc30k003_2951_gc2500_rp0.01_mr2E-4_ss100.fa	30	12.470	9.188	61.833
long_content_30k_003/lc30k003_2952_gc2500_rp0.03_mr5E-4_ss100.fa	28	25.781	18.639	63.954
long_content_30k_003/lc30k003_2953_gc2500_rp0.02_mr2E-4_ss100.fa	22	14.145	6.455	63.552
long_content_30k_003/lc30k003_2954_gc2500_rp0.02_mr3E-4_ss100.fa	30	14.079	14.829	84.679
long_content_30k_003/lc30k003_2955_gc2000_rp0.03_mr3E-4_ss100.fa	26	14.827	14.695	82.999
long_content_30k_003/lc30k003_2956_gc2500_rp0.02_mr3E-4_ss200.fa	26	27.171	36.743	64.146
long_content_30k_003/lc30k003_2957_gc2500_rp0.03_mr2E-4_ss100.fa	19	18.519	14.273	78.676
long_content_30k_003/lc30k003_2958_gc2500_rp0.01_mr2E-4_ss200.fa	30	13.424	14.605	62.279
long_content_30k_003/lc30k003_2959_gc2000_rp0.01_mr2E-4_ss100.fa	30	25.483	22.087	77.268
long_content_30k_003/lc30k003_295_gc2000_rp0.01_mr2E-4_ss100.fa	27	12.579	10.769	87.958
long_content_30k_003/lc30k003_2960_gc2000_rp0.02_mr5E-4_ss100.fa	28	18.242	0.000	58.889
long_content_30k_003/lc30k003_2961_gc2000_rp0.03_mr5E-4_ss200.fa	10	35.686	34.070	65.812
long_content_30k_003/lc30k003_2962_gc2500_rp0.02_mr5E-4_ss100.fa	30	28.608	22.155	61.519
long_content_30k_003/lc30k003_2963_gc2500_rp0.01_mr5E-4_ss200.fa	30	23.500	20.158	82.530
long_content_30k_003/lc30k003_2964_gc2000_rp0.01_mr5E-4_ss100.fa	5	32.352	30.365	79.155
long_content_30k_003/lc30k003_2965_gc2000_rp0.01_mr2E-4_ss200.fa	30	15.607	16.220	85.754
long_content_30k_003/lc30k003_2966_gc2500_rp0.03_mr3E-4_ss100.fa	20	38.443	41.112	70.818
long_content_30k_003/lc30k003_2967_gc2000_rp0.03_mr2E-4_ss100.fa	20	20.667	21.622	81.196
long_content_30k_003/lc30k003_2968_gc2500_rp0.01_mr3E-4_ss100.fa	5	20.019	11.970	57.806
long_content_30k_003/lc30k003_2969_gc2000_rp0.03_mr3E-4_ss200.fa	30	23.888	23.803	75.466
long_content_30k_003/lc30k003_296_gc2000_rp0.02_mr5E-4_ss100.fa	18	46.245	37.084	62.414
long_content_30k_003/lc30k003_2970_gc2000_rp0.01_mr5E-4_ss200.fa	30	46.834	63.577	43.160
long_content_30k_003/lc30k003_2971_gc2000_rp0.02_mr2E-4_ss100.fa	16	12.054	11.531	88.379
long_content_30k_003/lc30k003_2972_gc2000_rp0.03_mr5E-4_ss100.fa	30	29.285	26.783	71.423
long_content_30k_003/lc30k003_2973_gc2500_rp0.01_mr3E-4_ss200.fa	22	32.711	43.879	57.212
long_content_30k_003/lc30k003_2974_gc2500_rp0.02_mr2E-4_ss200.fa	30	33.015	34.079	76.028
long_content_30k_003/lc30k003_2975_gc2500_rp0.01_mr5E-4_ss100.fa	30	49.893	50.766	53.886
long_content_30k_003/lc30k003_2976_gc2500_rp0.03_mr3E-4_ss200.fa	28	15.971	10.561	65.259
long_content_30k_003/lc30k003_2977_gc2000_rp0.01_mr3E-4_ss100.fa	18	21.046	21.034	74.201
long_content_30k_003/lc30k003_2978_gc2000_rp0.01_mr3E-4_ss200.fa	7	31.584	38.830	70.470
long_content_30k_003/lc30k003_2979_gc2000_rp0.02_mr2E-4_ss200.fa	21	18.982	24.279	80.259
long_content_30k_003/lc30k003_297_gc2000_rp0.03_mr5E-4_ss200.fa	22	24.030	7.337	41.865
long_content_30k_003/lc30k003_2980_gc2500_rp0.02_mr5E-4_ss200.fa	30	12.846	3.455	46.884
long_content_30k_003/lc30k003_2981_gc2500_rp0.03_mr5E-4_ss200.fa	25	35.386	34.815	61.082
long_content_30k_003/lc30k003_2982_gc2000_rp0.02_mr5E-4_ss200.fa	30	31.167	29.370	72.505
long_content_30k_003/lc30k003_2983_gc2000_rp0.03_mr2E-4_ss200.fa	30	12.808	12.852	75.336
long_content_30k_003/lc30k003_2984_gc2000_rp0.02_mr3E-4_ss100.fa	30	21.914	12.566	66.198
long_content_30k_003/lc30k003_2985_gc2500_rp0.03_mr2E-4_ss200.fa	23	14.777	14.447	77.505
long_content_30k_003/lc30k003_2986_gc2000_rp0.02_mr3E-4_ss200.fa	30	26.836	27.601	79.356
long_content_30k_003/lc30k003_2987_gc2500_rp0.01_mr2E-4_ss100.fa	30	30.544	26.548	60.251
long_content_30k_003/lc30k003_2988_gc2500_rp0.03_mr5E-4_ss100.fa	25	21.047	21.675	75.957
long_content_30k_003/lc30k003_2989_gc2500_rp0.02_mr2E-4_ss100.fa	30	23.487	22.074	80.527
long_content_30k_003/lc30k003_298_gc2500_rp0.02_mr5E-4_ss100.fa	25	31.247	30.492	63.461
long_content_30k_003/lc30k003_2990_gc2500_rp0.02_mr3E-4_ss100.fa	25	20.362	27.160	72.437
long_content_30k_003/lc30k003_2991_gc2000_rp0.03_mr3E-4_ss100.fa	11	30.885	31.142	70.758
long_content_30k_003/lc30k003_2992_gc2500_rp0.02_mr3E-4_ss200.fa	13	21.642	23.421	69.366
long_content_30k_003/lc30k003_2993_gc2500_rp0.03_mr2E-4_ss100.fa	30	14.048	16.470	83.426
long_content_30k_003/lc30k003_2994_gc2500_rp0.01_mr2E-4_ss200.fa	30	17.616	17.722	85.816
long_content_30k_003/lc30k003_2995_gc2000_rp0.01_mr2E-4_ss100.fa	30	13.305	17.828	80.094
long_content_30k_003/lc30k003_2996_gc2000_rp0.02_mr5E-4_ss100.fa	30	33.208	31.917	57.229
long_content_30k_003/lc30k003_2997_gc2000_rp0.03_mr5E-4_ss200.fa	28	42.178	53.395	53.063
long_content_30k_003/lc30k003_2998_gc2500_rp0.02_mr5E-4_ss100.fa	27	29.331	25.753	74.046
long_content_30k_003/lc30k003_2999_gc2500_rp0.01_mr5E-4_ss200.fa	30	24.614	24.610	70.294
long_content_30k_003/lc30k003_299_gc2500_rp0.01_mr5E-4_ss200.fa	3	31.469	32.646	82.270
long_content_30k_003/lc30k003_3000_gc2000_rp0.01_mr5E-4_ss100.fa	30	26.762	21.033	61.467
long_content_30k_003/lc30k003_3001_gc2000_rp0.01_mr2E-4_ss200.fa	30	14.751	19.892	67.038
long_content_30k_003/lc30k003_3002_gc2500_rp0.03_mr3E-4_ss100.fa	24	27.320	30.850	69.709
long_content_30k_003/lc30k003_3003_gc2000_rp0.03_mr2E-4_ss100.fa	19	15.323	14.311	82.524
long_content_30k_003/lc30k003_3004_gc2500_rp0.01_mr3E-4_ss100.fa	30	26.480	25.319	68.319
long_content_30k_003/lc30k003_3005_gc2000_rp0.03_mr3E-4_ss200.fa	19	15.388	11.795	49.528
long_content_30k_003/lc30k003_3006_gc2000_rp0.01_mr5E-4_ss200.fa	30	41.283	36.553	50.529
long_content_30k_003/lc30k003_3007_gc2000_rp0.02_mr2E-4_ss100.fa	11	19.002	10.769	59.314
long_content_30k_003/lc30k003_3008_gc2000_rp0.03_mr5E-4_ss100.fa	25	30.953	36.368	60.912
long_content_30k_003/lc30k003_3009_gc2500_rp0.01_mr3E-4_ss200.fa	30	36.411	37.248	70.924
long_content_30k_003/lc30k003_300_gc2000_rp0.01_mr5E-4_ss100.fa	24	40.967	49.576	59.701
long_content_30k_003/lc30k003_3010_gc2500_rp0.02_mr2E-4_ss200.fa	19	15.131	16.532	76.082
long_content_30k_003/lc30k003_3011_gc2500_rp0.01_mr5E-4_ss100.fa	30	9.843	4.182	62.900
long_content_30k_003/lc30k003_3012_gc2500_rp0.03_mr3E-4_ss200.fa	30	22.816	16.296	66.550
long_content_30k_003/lc30k003_3013_gc2000_rp0.01_mr3E-4_ss100.fa	23	31.388	47.745	68.730
long_content_30k_003/lc30k003_3014_gc2000_rp0.01_mr3E-4_ss200.fa	22	16.864	18.269	47.842
long_content_30k_003/lc30k003_3015_gc2000_rp0.02_mr2E-4_ss200.fa	15	19.717	20.069	83.688
long_content_30k_003/lc30k003_3016_gc2500_rp0.02_mr5E-4_ss200.fa	30	27.001	33.612	70.073
long_content_30k_003/lc30k003_3017_gc2500_rp0.03_mr5E-4_ss200.fa	18	44.776	42.451	50.338
long_content_30k_003/lc30k003_3018_gc2000_rp0.02_mr5E-4_ss200.fa	28	27.316	24.694	53.705
long_content_30k_003/lc30k003_3019_gc2000_rp0.03_mr2E-4_ss200.fa	27	12.323	5.535	72.923
long_content_30k_003/lc30k003_301_gc2000_rp0.01_mr2E-4_ss200.fa	30	13.301	13.678	88.296
long_content_30k_003/lc30k003_3020_gc2000_rp0.02_mr3E-4_ss100.fa	16	30.869	27.995	59.565
long_content_30k_003/lc30k003_3021_gc2500_rp0.03_mr2E-4_ss200.fa	23	16.981	19.205	71.212
long_content_30k_003/lc30k003_3022_gc2000_rp0.02_mr3E-4_ss200.fa	30	17.230	16.096	71.427
long_content_30k_003/lc30k003_3023_gc2500_rp0.01_mr2E-4_ss100.fa	16	12.641	16.525	82.319
long_content_30k_003/lc30k003_3024_gc2500_rp0.03_mr5E-4_ss100.fa	30	38.715	37.480	65.524
long_content_30k_003/lc30k003_3025_gc2500_rp0.02_mr2E-4_ss100.fa	30	11.637	11.368	88.540
long_content_30k_003/lc30k003_3026_gc2500_rp0.02_mr3E-4_ss100.fa	30	22.530	19.535	73.932
long_content_30k_003/lc30k003_3027_gc2000_rp0.03_mr3E-4_ss100.fa	18	31.496	25.951	69.764
long_content_30k_003/lc30k003_3028_gc2500_rp0.02_mr3E-4_ss200.fa	25	32.610	40.730	54.792
long_content_30k_003/lc30k003_3029_gc2500_rp0.03_mr2E-4_ss100.fa	30	12.258	12.088	89.072
long_content_30k_003/lc30k003_302_gc2500_rp0.03_mr3E-4_ss100.fa	24	22.814	24.440	75.914
long_content_30k_003/lc30k003_3030_gc2500_rp0.01_mr2E-4_ss200.fa	30	20.705	20.566	80.254
long_content_30k_003/lc30k003_3031_gc2000_rp0.01_mr2E-4_ss100.fa	15	21.135	21.027	73.652
long_content_30k_003/lc30k003_3032_gc2000_rp0.02_mr5E-4_ss100.fa	30	40.136	44.831	54.175
long_content_30k_003/lc30k003_3033_gc2000_rp0.03_mr5E-4_ss200.fa	19	16.996	17.614	55.619
long_content_30k_003/lc30k003_3034_gc2500_rp0.02_mr5E-4_ss100.fa	25	32.236	36.112	61.869
long_content_30k_003/lc30k003_3035_gc2500_rp0.01_mr5E-4_ss200.fa	25	36.586	44.689	59.615
long_content_30k_003/lc30k003_3036_gc2000_rp0.01_mr5E-4_ss100.fa	27	26.166	20.733	56.578
long_content_30k_003/lc30k003_3037_gc2000_rp0.01_mr2E-4_ss200.fa	5	12.720	15.536	91.694
long_content_30k_003/lc30k003_3038_gc2500_rp0.03_mr3E-4_ss100.fa	23	16.217	14.675	81.205
long_content_30k_003/lc30k003_3039_gc2000_rp0.03_mr2E-4_ss100.fa	30	22.552	25.566	79.286
long_content_30k_003/lc30k003_303_gc2000_rp0.03_mr2E-4_ss100.fa	22	16.285	18.891	81.687
long_content_30k_003/lc30k003_3040_gc2500_rp0.01_mr3E-4_ss100.fa	24	27.054	31.316	69.321
long_content_30k_003/lc30k003_3041_gc2000_rp0.03_mr3E-4_ss200.fa	30	20.633	21.203	79.339
long_content_30k_003/lc30k003_3042_gc2000_rp0.01_mr5E-4_ss200.fa	11	55.373	53.586	56.707
long_content_30k_003/lc30k003_3043_gc2000_rp0.02_mr2E-4_ss100.fa	22	20.119	10.320	72.734
long_content_30k_003/lc30k003_3044_gc2000_rp0.03_mr5E-4_ss100.fa	13	15.955	13.979	63.841
long_content_30k_003/lc30k003_3045_gc2500_rp0.01_mr3E-4_ss200.fa	30	28.188	28.527	75.632
long_content_30k_003/lc30k003_3046_gc2500_rp0.02_mr2E-4_ss200.fa	30	12.190	6.649	75.719
long_content_30k_003/lc30k003_3047_gc2500_rp0.01_mr5E-4_ss100.fa	30	54.848	57.761	52.753
long_content_30k_003/lc30k003_3048_gc2500_rp0.03_mr3E-4_ss200.fa	23	34.766	37.933	64.080
long_content_30k_003/lc30k003_3049_gc2000_rp0.01_mr3E-4_ss100.fa	22	22.047	19.523	61.886
long_content_30k_003/lc30k003_304_gc2500_rp0.01_mr3E-4_ss100.fa	30	40.556	43.132	63.166
long_content_30k_003/lc30k003_3050_gc2000_rp0.01_mr3E-4_ss200.fa	30	25.042	22.319	72.715
long_content_30k_003/lc30k003_3051_gc2000_rp0.02_mr2E-4_ss200.fa	24	6.727	5.180	78.454
long_content_30k_003/lc30k003_3052_gc2500_rp0.02_mr5E-4_ss200.fa	26	31.469	27.486	56.503
long_content_30k_003/lc30k003_3053_gc2500_rp0.03_mr5E-4_ss200.fa	20	38.563	38.739	60.688
long_content_30k_003/lc30k003_3054_gc2000_rp0.02_mr5E-4_ss200.fa	29	42.508	46.226	53.405
long_content_30k_003/lc30k003_3055_gc2000_rp0.03_mr2E-4_ss200.fa	9	25.116	25.469	78.477
long_content_30k_003/lc30k003_3056_gc2000_rp0.02_mr3E-4_ss100.fa	30	17.705	15.099	69.494
long_content_30k_003/lc30k003_3057_gc2500_rp0.03_mr2E-4_ss200.fa	21	29.773	25.158	72.797
long_content_30k_003/lc30k003_3058_gc2000_rp0.02_mr3E-4_ss200.fa	15	17.102	8.095	62.115
long_content_30k_003/lc30k003_3059_gc2500_rp0.01_mr2E-4_ss100.fa	25	16.167	6.402	70.089
long_content_30k_003/lc30k003_305_gc2000_rp0.03_mr3E-4_ss200.fa	30	21.500	22.283	73.772
long_content_30k_003/lc30k003_3060_gc2500_rp0.03_mr5E-4_ss100.fa	20	25.545	12.303	58.227
long_content_30k_003/lc30k003_3061_gc2500_rp0.02_mr2E-4_ss100.fa	30	10.350	10.519	87.532
long_content_30k_003/lc30k003_3062_gc2500_rp0.02_mr3E-4_ss100.fa	13	42.131	50.023	60.846
long_content_30k_003/lc30k003_3063_gc2000_rp0.03_mr3E-4_ss100.fa	9	24.097	24.890	77.052
long_content_30k_003/lc30k003_3064_gc2500_rp0.02_mr3E-4_ss200.fa	25	10.293	4.194	77.623
long_content_30k_003/lc30k003_3065_gc2500_rp0.03_mr2E-4_ss100.fa	20	13.153	13.137	78.354
long_content_30k_003/lc30k003_3066_gc2500_rp0.01_mr2E-4_ss200.fa	1	31.128	31.128	71.834
long_content_30k_003/lc30k003_3067_gc2000_rp0.01_mr2E-4_ss100.fa	29	13.430	13.329	82.319
long_content_30k_003/lc30k003_3068_gc2000_rp0.02_mr5E-4_ss100.fa	30	27.266	6.969	49.816
long_content_30k_003/lc30k003_3069_gc2000_rp0.03_mr5E-4_ss200.fa	30	18.539	15.360	84.367
long_content_30k_003/lc30k003_306_gc2000_rp0.01_mr5E-4_ss200.fa	30	47.285	42.355	65.958
long_content_30k_003/lc30k003_3070_gc2500_rp0.02_mr5E-4_ss100.fa	29	38.030	33.302	47.290
long_content_30k_003/lc30k003_3071_gc2500_rp0.01_mr5E-4_ss200.fa	30	22.624	19.047	54.602
long_content_30k_003/lc30k003_3072_gc2000_rp0.01_mr5E-4_ss100.fa	26	42.277	34.802	52.954
long_content_30k_003/lc30k003_3073_gc2000_rp0.01_mr2E-4_ss200.fa	30	21.643	20.572	67.483
long_content_30k_003/lc30k003_3074_gc2500_rp0.03_mr3E-4_ss100.fa	21	23.274	21.233	75.902
long_content_30k_003/lc30k003_3075_gc2000_rp0.03_mr2E-4_ss100.fa	22	17.060	17.209	83.624
long_content_30k_003/lc30k003_3076_gc2500_rp0.01_mr3E-4_ss100.fa	30	33.716	25.640	69.636
long_content_30k_003/lc30k003_3077_gc2000_rp0.03_mr3E-4_ss200.fa	23	26.013	15.300	62.057
long_content_30k_003/lc30k003_3078_gc2000_rp0.01_mr5E-4_ss200.fa	30	33.845	31.409	61.385
long_content_30k_003/lc30k003_3079_gc2000_rp0.02_mr2E-4_ss100.fa	30	22.153	19.314	74.606
long_content_30k_003/lc30k003_307_gc2000_rp0.02_mr2E-4_ss100.fa	27	16.849	14.627	72.706
long_content_30k_003/lc30k003_3080_gc2000_rp0.03_mr5E-4_ss100.fa	16	46.143	48.181	64.562
long_content_30k_003/lc30k003_3081_gc2500_rp0.01_mr3E-4_ss200.fa	30	12.049	9.203	58.668
long_content_30k_003/lc30k003_3082_gc2500_rp0.02_mr2E-4_ss200.fa	30	14.945	8.679	77.602
long_content_30k_003/lc30k003_3083_gc2500_rp0.01_mr5E-4_ss100.fa	16	29.056	23.954	80.825
long_content_30k_003/lc30k003_3084_gc2500_rp0.03_mr3E-4_ss200.fa	24	15.674	11.622	78.216
long_content_30k_003/lc30k003_3085_gc2000_rp0.01_mr3E-4_ss100.fa	28	29.600	33.895	70.076
long_content_30k_003/lc30k003_3086_gc2000_rp0.01_mr3E-4_ss200.fa	30	9.020	7.937	75.193
long_content_30k_003/lc30k003_3087_gc2000_rp0.02_mr2E-4_ss200.fa	29	24.795	21.437	61.363
long_content_30k_003/lc30k003_3088_gc2500_rp0.02_mr5E-4_ss200.fa	30	19.020	15.032	63.581
long_content_30k_003/lc30k003_3089_gc2500_rp0.03_mr5E-4_ss200.fa	30	31.877	32.178	72.810
long_content_30k_003/lc30k003_308_gc2000_rp0.03_mr5E-4_ss100.fa	27	30.960	30.273	54.667
long_content_30k_003/lc30k003_3090_gc2000_rp0.02_mr5E-4_ss200.fa	25	41.729	47.896	62.859
long_content_30k_003/lc30k003_3091_gc2000_rp0.03_mr2E-4_ss200.fa	23	18.145	10.032	72.618
long_content_30k_003/lc30k003_3092_gc2000_rp0.02_mr3E-4_ss100.fa	30	34.939	35.104	73.022
long_content_30k_003/lc30k003_3093_gc2500_rp0.03_mr2E-4_ss200.fa	30	26.348	26.604	75.781
long_content_30k_003/lc30k003_3094_gc2000_rp0.02_mr3E-4_ss200.fa	11	14.027	7.193	46.703
long_content_30k_003/lc30k003_3095_gc2500_rp0.01_mr2E-4_ss100.fa	30	21.512	30.035	68.848
long_content_30k_003/lc30k003_3096_gc2500_rp0.03_mr5E-4_ss100.fa	4	2.939	2.928	41.335
long_content_30k_003/lc30k003_3097_gc2500_rp0.02_mr2E-4_ss100.fa	30	16.400	11.474	76.115
long_content_30k_003/lc30k003_3098_gc2500_rp0.02_mr3E-4_ss100.fa	30	15.266	14.101	72.950
long_content_30k_003/lc30k003_3099_gc2000_rp0.03_mr3E-4_ss100.fa	24	18.031	18.161	82.908
long_content_30k_003/lc30k003_309_gc2500_rp0.01_mr3E-4_ss200.fa	30	48.572	57.657	57.855
long_content_30k_003/lc30k003_3100_gc2500_rp0.02_mr3E-4_ss200.fa	24	27.180	28.762	74.075
long_content_30k_003/lc30k003_3101_gc2500_rp0.03_mr2E-4_ss100.fa	27	19.416	24.974	73.608
long_content_30k_003/lc30k003_3102_gc2500_rp0.01_mr2E-4_ss200.fa	30	19.530	19.608	78.891
long_content_30k_003/lc30k003_3103_gc2000_rp0.01_mr2E-4_ss100.fa	27	34.929	35.004	67.341
long_content_30k_003/lc30k003_3104_gc2000_rp0.02_mr5E-4_ss100.fa	30	33.783	36.205	69.954
long_content_30k_003/lc30k003_3105_gc2000_rp0.03_mr5E-4_ss200.fa	30	32.110	27.668	64.276
long_content_30k_003/lc30k003_3106_gc2500_rp0.02_mr5E-4_ss100.fa	30	30.314	18.699	49.567
long_content_30k_003/lc30k003_3107_gc2500_rp0.01_mr5E-4_ss200.fa	30	45.790	47.592	54.542
long_content_30k_003/lc30k003_3108_gc2000_rp0.01_mr5E-4_ss100.fa	17	33.790	29.490	38.694
long_content_30k_003/lc30k003_3109_gc2000_rp0.01_mr2E-4_ss200.fa	30	17.570	17.079	77.180
long_content_30k_003/lc30k003_310_gc2500_rp0.02_mr2E-4_ss200.fa	15	21.809	30.390	74.440
long_content_30k_003/lc30k003_3110_gc2500_rp0.03_mr3E-4_ss100.fa	27	31.097	36.436	69.419
long_content_30k_003/lc30k003_3111_gc2000_rp0.03_mr2E-4_ss100.fa	20	17.497	13.182	79.414
long_content_30k_003/lc30k003_3112_gc2500_rp0.01_mr3E-4_ss100.fa	2	16.881	16.881	84.735
long_content_30k_003/lc30k003_3113_gc2000_rp0.03_mr3E-4_ss200.fa	7	32.159	22.564	54.252
long_content_30k_003/lc30k003_3114_gc2000_rp0.01_mr5E-4_ss200.fa	30	18.685	18.776	44.879
long_content_30k_003/lc30k003_3115_gc2000_rp0.02_mr2E-4_ss100.fa	30	29.374	34.154	73.248
long_content_30k_003/lc30k003_3116_gc2000_rp0.03_mr5E-4_ss100.fa	27	27.055	11.743	61.920
long_content_30k_003/lc30k003_3117_gc2500_rp0.01_mr3E-4_ss200.fa	19	21.493	19.367	84.531
long_content_30k_003/lc30k003_3118_gc2500_rp0.02_mr2E-4_ss200.fa	30	5.567	3.595	85.203
long_content_30k_003/lc30k003_3119_gc2500_rp0.01_mr5E-4_ss100.fa	30	29.849	22.064	58.694
long_content_30k_003/lc30k003_311_gc2500_rp0.01_mr5E-4_ss100.fa	30	6.561	1.504	46.535
long_content_30k_003/lc30k003_3120_gc2500_rp0.03_mr3E-4_ss200.fa	30	31.973	36.923	69.855
long_content_30k_003/lc30k003_3121_gc2000_rp0.01_mr3E-4_ss100.fa	16	10.166	3.213	59.764
long_content_30k_003/lc30k003_3122_gc2000_rp0.01_mr3E-4_ss200.fa	30	27.682	27.773	77.859
long_content_30k_003/lc30k003_3123_gc2000_rp0.02_mr2E-4_ss200.fa	30	20.826	22.610	84.698
long_content_30k_003/lc30k003_3124_gc2500_rp0.02_mr5E-4_ss200.fa	30	38.078	36.247	59.951
long_content_30k_003/lc30k003_3125_gc2500_rp0.03_mr5E-4_ss200.fa	13	31.458	16.032	47.705
long_content_30k_003/lc30k003_3126_gc2000_rp0.02_mr5E-4_ss200.fa	30	17.889	18.661	58.775
long_content_30k_003/lc30k003_3127_gc2000_rp0.03_mr2E-4_ss200.fa	25	22.677	30.056	72.788
long_content_30k_003/lc30k003_3128_gc2000_rp0.02_mr3E-4_ss100.fa	28	23.132	24.788	80.024
long_content_30k_003/lc30k003_3129_gc2500_rp0.03_mr2E-4_ss200.fa	18	17.323	12.632	76.749
long_content_30k_003/lc30k003_312_gc2500_rp0.03_mr3E-4_ss200.fa	30	14.234	14.595	87.402
long_content_30k_003/lc30k003_3130_gc2000_rp0.02_mr3E-4_ss200.fa	26	26.443	27.704	78.585
long_content_30k_003/lc30k003_3131_gc2500_rp0.01_mr2E-4_ss100.fa	6	8.959	8.959	94.942
long_content_30k_003/lc30k003_3132_gc2500_rp0.03_mr5E-4_ss100.fa	20	25.317	25.917	72.669
long_content_30k_003/lc30k003_3133_gc2500_rp0.02_mr2E-4_ss100.fa	30	16.573	17.693	84.360
long_content_30k_003/lc30k003_3134_gc2500_rp0.02_mr3E-4_ss100.fa	16	34.268	34.595	65.823
long_content_30k_003/lc30k003_3135_gc2000_rp0.03_mr3E-4_ss100.fa	22	28.286	30.561	73.144
long_content_30k_003/lc30k003_3136_gc2500_rp0.02_mr3E-4_ss200.fa	30	45.516	46.113	66.842
long_content_30k_003/lc30k003_3137_gc2500_rp0.03_mr2E-4_ss100.fa	22	22.089	21.114	79.973
long_content_30k_003/lc30k003_3138_gc2500_rp0.01_mr2E-4_ss200.fa	30	18.540	19.098	82.968
long_content_30k_003/lc30k003_3139_gc2000_rp0.01_mr2E-4_ss100.fa	30	20.526	21.372	76.255
long_content_30k_003/lc30k003_313_gc2000_rp0.01_mr3E-4_ss100.fa	30	23.645	25.149	74.320
long_content_30k_003/lc30k003_3140_gc2000_rp0.02_mr5E-4_ss100.fa	30	48.512	45.937	57.994
long_content_30k_003/lc30k003_3141_gc2000_rp0.03_mr5E-4_ss200.fa	18	25.226	21.238	56.528
long_content_30k_003/lc30k003_3142_gc2500_rp0.02_mr5E-4_ss100.fa	22	29.474	17.938	62.827
long_content_30k_003/lc30k003_3143_gc2500_rp0.01_mr5E-4_ss200.fa	30	40.987	29.401	47.191
long_content_30k_003/lc30k003_3144_gc2000_rp0.01_mr5E-4_ss100.fa	10	37.542	41.062	76.133
long_content_30k_003/lc30k003_3145_gc2000_rp0.01_mr2E-4_ss200.fa	19	53.136	52.933	49.513
long_content_30k_003/lc30k003_3146_gc2500_rp0.03_mr3E-4_ss100.fa	28	18.218	16.169	76.146
long_content_30k_003/lc30k003_3147_gc2000_rp0.03_mr2E-4_ss100.fa	30	18.133	19.992	77.202
long_content_30k_003/lc30k003_3148_gc2500_rp0.01_mr3E-4_ss100.fa	20	14.310	5.432	67.264
long_content_30k_003/lc30k003_3149_gc2000_rp0.03_mr3E-4_ss200.fa	30	21.006	25.086	78.990
long_content_30k_003/lc30k003_314_gc2000_rp0.01_mr3E-4_ss200.fa	30	37.985	38.410	62.363
long_content_30k_003/lc30k003_3150_gc2000_rp0.01_mr5E-4_ss200.fa	25	17.809	19.756	37.716
long_content_30k_003/lc30k003_3151_gc2000_rp0.02_mr2E-4_ss100.fa	20	12.882	6.714	66.517
long_content_30k_003/lc30k003_3152_gc2000_rp0.03_mr5E-4_ss100.fa	19	20.919	14.530	68.979
long_content_30k_003/lc30k003_3153_gc2500_rp0.01_mr3E-4_ss200.fa	14	47.581	47.618	66.160
long_content_30k_003/lc30k003_3154_gc2500_rp0.02_mr2E-4_ss200.fa	13	12.593	10.835	85.063
long_content_30k_003/lc30k003_3155_gc2500_rp0.01_mr5E-4_ss100.fa	30	48.929	53.217	54.601
long_content_30k_003/lc30k003_3156_gc2500_rp0.03_mr3E-4_ss200.fa	23	18.821	18.258	78.086
long_content_30k_003/lc30k003_3157_gc2000_rp0.01_mr3E-4_ss100.fa	30	25.886	25.864	76.482
long_content_30k_003/lc30k003_3158_gc2000_rp0.01_mr3E-4_ss200.fa	18	18.015	18.966	71.741
long_content_30k_003/lc30k003_3159_gc2000_rp0.02_mr2E-4_ss200.fa	30	21.133	19.049	70.653
long_content_30k_003/lc30k003_315_gc2000_rp0.02_mr2E-4_ss200.fa	30	17.849	27.290	75.059
long_content_30k_003/lc30k003_3160_gc2500_rp0.02_mr5E-4_ss200.fa	15	33.342	46.638	53.569
long_content_30k_003/lc30k003_3161_gc2500_rp0.03_mr5E-4_ss200.fa	26	29.749	28.501	52.100
long_content_30k_003/lc30k003_3162_gc2000_rp0.02_mr5E-4_ss200.fa	8	41.480	40.505	53.313
